"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.516693706E1,4.999999888E-3,1.400000043E-2,-2.600000054E-2,2.994995891E-2
1.517195184E1,-8.000000380E-3,-1.200000010E-2,-1.300000027E-2,1.941648824E-2
1.517696660E1,4.000000190E-3,-1.099999994E-2,-5.400000140E-2,5.525396050E-2
1.518198138E1,4.000000190E-3,-2.500000037E-2,-2.440000027E-1,2.453100107E-1
1.518699623E1,-8.000000380E-3,1.000000047E-3,-3.810000122E-1,3.810853045E-1
1.519201100E1,3.200000152E-2,1.499999966E-2,-3.400000036E-1,3.418318337E-1
1.519702577E1,2.899999917E-2,5.200000107E-2,-1.759999990E-1,1.857982770E-1
1.520204054E1,1.499999966E-2,5.200000107E-2,6.800000370E-2,8.690800081E-2
1.520705531E1,1.499999966E-2,2.400000021E-2,1.220000014E-1,1.252397714E-1
1.521207029E1,-2.400000021E-2,1.099999994E-2,0.000000000E0,2.640075773E-2
1.521708506E1,2.000000095E-3,-1.400000043E-2,-1.899999976E-1,1.905255865E-1
1.522209983E1,-1.099999994E-2,-2.800000086E-2,-2.579999864E-1,2.597479413E-1
1.522711460E1,1.499999966E-2,1.200000010E-2,-3.999999911E-2,4.437341457E-2
1.523212936E1,5.600000173E-2,3.900000080E-2,1.089999974E-1,1.286001543E-1
1.523714422E1,1.400000043E-2,4.899999872E-2,5.400000140E-2,7.424957938E-2
1.524215899E1,-2.600000054E-2,2.199999988E-2,-1.490000039E-1,1.528430607E-1
1.524717377E1,-2.600000054E-2,8.000000380E-3,-2.440000027E-1,2.455117133E-1
1.525218854E1,2.800000086E-2,-3.200000152E-2,-1.899999976E-1,1.946997669E-1
1.525720331E1,3.900000080E-2,-4.000000190E-3,-5.400000140E-2,6.673080410E-2
1.526221807E1,2.500000037E-2,8.999999613E-3,2.700000070E-2,3.788139450E-2
1.526723307E1,-2.899999917E-2,2.199999988E-2,5.400000140E-2,6.512296137E-2
1.527224784E1,-7.000000030E-2,3.599999845E-2,8.200000226E-2,1.136661792E-1
1.527726261E1,-1.400000043E-2,2.099999972E-2,9.499999881E-2,9.829547179E-2
1.528227738E1,6.700000167E-2,-1.899999939E-2,9.499999881E-2,1.177921898E-1
1.528729215E1,7.999999821E-2,-4.699999839E-2,-2.600000054E-2,9.635870272E-2
1.529230691E1,2.600000054E-2,-4.699999839E-2,-2.169999927E-1,2.235486451E-1
1.529732176E1,-5.099999905E-2,6.000000052E-3,-3.120000064E-1,3.161977292E-1
1.530233651E1,-5.099999905E-2,6.100000069E-2,-1.490000039E-1,1.688875400E-1
1.530735128E1,-9.999999776E-3,7.400000095E-2,6.800000370E-2,1.009950525E-1
1.531236605E1,1.600000076E-2,1.999999955E-2,1.500000060E-1,1.521709624E-1
1.531738081E1,1.499999966E-2,-3.099999949E-2,1.300000027E-2,3.681032417E-2
1.532239558E1,1.000000047E-3,-4.500000179E-2,-1.490000039E-1,1.556502532E-1
1.532741058E1,2.000000095E-3,-3.099999949E-2,-1.080000028E-1,1.123788262E-1
1.533242533E1,1.000000047E-3,-4.000000190E-3,0.000000000E0,4.123105821E-3
1.533744017E1,-9.999999776E-3,2.099999972E-2,1.089999974E-1,1.114540238E-1
1.534245493E1,-3.799999878E-2,2.099999972E-2,9.499999881E-2,1.044509438E-1
1.534746962E1,-3.799999878E-2,7.000000216E-3,-1.300000027E-2,4.076763320E-2
1.535248446E1,-3.799999878E-2,-1.899999939E-2,-6.700000167E-2,7.933473456E-2
1.535749926E1,-9.999999776E-3,-2.999999933E-2,-1.490000039E-1,1.523187484E-1
1.536251426E1,-9.999999776E-3,-1.700000092E-2,-8.100000024E-2,8.336666040E-2
1.536752880E1,-9.999999776E-3,-1.700000092E-2,8.200000226E-2,8.433860562E-2
1.537254377E1,3.000000026E-3,-3.000000026E-3,2.039999962E-1,2.040441091E-1
1.537755854E1,3.000000026E-3,8.999999613E-3,3.129999936E-1,3.131437305E-1
1.538257331E1,1.600000076E-2,2.300000004E-2,2.310000062E-1,2.326929369E-1
1.538758808E1,-2.300000004E-2,8.999999613E-3,6.800000370E-2,7.234639243E-2
1.539260284E1,-2.300000004E-2,-1.700000092E-2,-9.499999881E-2,9.921189348E-2
1.539761767E1,-8.999999613E-3,-1.600000076E-2,-1.490000039E-1,1.501266172E-1
1.540263244E1,-8.999999613E-3,-2.000000095E-3,-6.700000167E-2,6.763135528E-2
1.540764721E1,1.700000092E-2,2.400000021E-2,2.700000070E-2,3.992493055E-2
1.541266199E1,1.700000092E-2,6.499999762E-2,6.800000370E-2,9.559288794E-2
1.541767699E1,-2.099999972E-2,3.500000015E-2,6.800000370E-2,7.930952339E-2
1.542269178E1,-3.500000015E-2,7.000000216E-3,1.300000027E-2,3.798684010E-2
1.542770655E1,-2.099999972E-2,-3.200000152E-2,1.300000027E-2,4.042276701E-2
1.543272132E1,3.299999982E-2,-3.299999982E-2,-3.999999911E-2,6.146543667E-2
1.543773607E1,2.999999933E-2,-2.999999933E-2,-8.100000024E-2,9.143850370E-2
1.544275092E1,2.999999933E-2,-3.000000026E-3,-6.700000167E-2,7.347108400E-2
1.544776568E1,3.000000026E-3,3.700000048E-2,-3.999999911E-2,5.457105427E-2
1.545278044E1,-3.700000048E-2,9.999999776E-3,4.100000113E-2,5.612486190E-2
1.545779521E1,-8.999999613E-3,8.999999613E-3,-3.999999911E-2,4.197618271E-2
1.546281022E1,-8.999999613E-3,-1.700000092E-2,-2.029999942E-1,2.039092878E-1
1.546782476E1,1.700000092E-2,-4.500000179E-2,-3.810000122E-1,3.840247511E-1
1.547283976E1,1.700000092E-2,-4.500000179E-2,-3.810000122E-1,3.840247511E-1
1.547785455E1,1.600000076E-2,-3.000000026E-3,-1.220000014E-1,1.230812754E-1
1.548286932E1,1.600000076E-2,5.000000075E-2,1.500000060E-1,1.589213701E-1
1.548788416E1,2.000000095E-3,3.700000048E-2,1.909999996E-1,1.945610441E-1
1.549289893E1,-5.099999905E-2,8.999999613E-3,5.400000140E-2,7.481978379E-2
1.549791370E1,-2.199999988E-2,-4.100000113E-2,-1.759999990E-1,1.820466966E-1
1.550292847E1,4.000000190E-3,-4.100000113E-2,-2.989999950E-1,3.018244475E-1
1.550794347E1,3.099999949E-2,0.000000000E0,-2.849999964E-1,2.866810038E-1
1.551295824E1,1.700000092E-2,3.999999911E-2,-1.630000025E-1,1.686949933E-1
1.551797301E1,-2.099999972E-2,2.400000021E-2,2.700000070E-2,4.178516526E-2
1.552298778E1,-3.400000185E-2,1.099999994E-2,4.100000113E-2,5.438750056E-2
1.552800263E1,-3.400000185E-2,-1.600000076E-2,4.100000113E-2,5.561474843E-2
1.553301743E1,-7.000000216E-3,-4.300000146E-2,4.100000113E-2,5.982474590E-2
1.553803220E1,4.999999888E-3,-3.999999911E-2,-2.600000054E-2,4.796873935E-2
1.554304698E1,-7.000000216E-3,-2.600000054E-2,-1.350000054E-1,1.376590044E-1
1.554806175E1,-7.000000216E-3,0.000000000E0,-1.630000025E-1,1.631502400E-1
1.555307652E1,4.999999888E-3,2.700000070E-2,-2.600000054E-2,3.781534166E-2
1.555809152E1,4.999999888E-3,2.600000054E-2,2.179999948E-1,2.196019074E-1
1.556310629E1,1.799999923E-2,1.200000010E-2,2.179999948E-1,2.190707595E-1
1.556812106E1,-8.000000380E-3,-2.800000086E-2,0.000000000E0,2.912044049E-2
1.557313579E1,-3.500000015E-2,-4.199999943E-2,-3.260000050E-1,3.305525726E-1
1.557815064E1,-7.000000216E-3,-3.900000080E-2,-4.210000038E-1,4.228605010E-1
1.558316541E1,3.299999982E-2,1.000000047E-3,-8.100000024E-2,8.746999501E-2
1.558818018E1,8.699999750E-2,4.199999943E-2,2.310000062E-1,2.503877041E-1
1.559319495E1,4.600000009E-2,4.199999943E-2,3.810000122E-1,3.860582977E-1
1.559820974E1,-7.000000216E-3,1.000000047E-3,1.630000025E-1,1.631533047E-1
1.560322474E1,-3.400000185E-2,-1.099999994E-2,-1.350000054E-1,1.396495670E-1
1.560823951E1,6.000000052E-3,-2.500000037E-2,-2.169999927E-1,2.185177267E-1
1.561325430E1,6.100000069E-2,-1.099999994E-2,-1.630000025E-1,1.743875021E-1
1.561826907E1,5.600000173E-2,1.400000043E-2,1.300000027E-2,5.916925057E-2
1.562328392E1,1.499999966E-2,2.700000070E-2,9.499999881E-2,9.989494382E-2
1.562829870E1,-3.799999878E-2,5.499999970E-2,9.499999881E-2,1.161636761E-1
1.563331348E1,-3.799999878E-2,1.400000043E-2,9.499999881E-2,1.032714854E-1
1.563832825E1,2.000000095E-3,-2.400000021E-2,-1.300000027E-2,2.736786468E-2
1.564334325E1,4.199999943E-2,-3.799999878E-2,-5.400000140E-2,7.825599026E-2
1.564835804E1,4.199999943E-2,-3.799999878E-2,-1.220000014E-1,1.345065061E-1
1.565337281E1,1.000000047E-3,1.600000076E-2,-5.400000140E-2,5.632938998E-2
1.565838758E1,-4.899999872E-2,2.800000086E-2,9.499999881E-2,1.104988674E-1
1.566340242E1,-4.800000042E-2,6.800000370E-2,1.630000025E-1,1.830218603E-1
1.566841719E1,-4.800000042E-2,5.499999970E-2,1.500000060E-1,1.668202679E-1
1.567343196E1,-7.000000216E-3,0.000000000E0,2.700000070E-2,2.789265209E-2
1.567844670E1,-1.999999955E-2,-2.400000021E-2,-2.310000062E-1,2.331029877E-1
1.568346170E1,-1.999999955E-2,-3.799999878E-2,-1.630000025E-1,1.685615635E-1
1.568847648E1,-6.000000052E-3,-1.099999994E-2,-5.400000140E-2,5.543464756E-2
1.569349125E1,-3.299999982E-2,5.700000003E-2,1.899999976E-1,2.010920165E-1
1.569850602E1,-3.099999949E-2,3.999999911E-2,2.860000134E-1,2.904427784E-1
1.570352079E1,-4.399999976E-2,0.000000000E0,1.360000074E-1,1.429405540E-1
1.570853563E1,-5.799999833E-2,-4.100000113E-2,0.000000000E0,7.102816272E-2
1.571355040E1,-3.099999949E-2,-2.700000070E-2,-1.490000039E-1,1.545671413E-1
1.571856518E1,-3.000000026E-3,-1.300000027E-2,-1.220000014E-1,1.227273415E-1
1.572357995E1,-3.000000026E-3,-1.300000027E-2,0.000000000E0,1.334166433E-2
1.572859494E1,2.300000004E-2,2.700000070E-2,8.100000024E-2,8.842511000E-2
1.573360971E1,8.999999613E-3,4.100000113E-2,1.630000025E-1,1.683181538E-1
1.573862453E1,3.400000185E-2,3.799999878E-2,1.770000011E-1,1.841982639E-1
1.574363930E1,1.999999955E-2,-2.000000095E-3,0.000000000E0,2.009975081E-2
1.574865406E1,-6.000000052E-3,-1.600000076E-2,-1.220000014E-1,1.231909102E-1
1.575366882E1,7.000000216E-3,-2.899999917E-2,-2.579999864E-1,2.597190654E-1
1.575868359E1,-6.000000052E-3,-2.000000095E-3,-1.759999990E-1,1.761135988E-1
1.576369859E1,3.400000185E-2,2.400000021E-2,2.700000070E-2,4.960846877E-2
1.576871336E1,4.800000042E-2,6.499999762E-2,1.500000060E-1,1.703789938E-1
1.577372813E1,2.099999972E-2,6.499999762E-2,2.039999962E-1,2.151325129E-1
1.577874294E1,-4.999999888E-3,2.300000004E-2,1.300000027E-2,2.688865947E-2
1.578375778E1,-1.899999939E-2,-4.000000190E-3,-1.490000039E-1,1.502597789E-1
1.578877255E1,2.099999972E-2,-3.099999949E-2,-2.579999864E-1,2.607028825E-1
1.579378735E1,4.800000042E-2,-4.500000179E-2,-3.260000050E-1,3.325733054E-1
1.579880212E1,4.500000179E-2,-2.899999917E-2,-1.899999976E-1,1.973980730E-1
1.580381712E1,1.700000092E-2,-2.000000095E-3,-2.600000054E-2,3.112876579E-2
1.580883188E1,-3.700000048E-2,2.500000037E-2,8.200000226E-2,9.337023308E-2
1.581384665E1,-3.599999845E-2,2.500000037E-2,5.400000140E-2,6.954854462E-2
1.581886139E1,-3.400000185E-2,-1.000000047E-3,-1.490000039E-1,1.528332467E-1
1.582387623E1,-7.000000216E-3,-2.899999917E-2,-2.440000027E-1,2.458170077E-1
1.582889100E1,6.000000052E-3,-2.899999917E-2,-1.899999976E-1,1.922940432E-1
1.583390576E1,1.999999955E-2,-2.000000095E-3,1.300000027E-2,2.393741819E-2
1.583892053E1,1.799999923E-2,9.999999776E-3,1.500000060E-1,1.514067428E-1
1.584393552E1,4.999999888E-3,2.400000021E-2,6.800000370E-2,7.228416501E-2
1.584895029E1,-8.000000380E-3,-2.000000095E-3,-8.100000024E-2,8.141867135E-2
1.585396506E1,-2.199999988E-2,-4.300000146E-2,-2.849999964E-1,2.890640034E-1
1.585897988E1,-3.299999982E-2,-3.999999911E-2,-2.169999927E-1,2.231098312E-1
1.586399466E1,-4.999999888E-3,-1.300000027E-2,-5.400000140E-2,5.576737538E-2
1.586900943E1,3.500000015E-2,2.700000070E-2,9.499999881E-2,1.047807226E-1
1.587402418E1,7.000000216E-3,2.700000070E-2,2.039999962E-1,2.058980293E-1
1.587903895E1,-1.799999923E-2,1.200000010E-2,1.630000025E-1,1.644293185E-1
1.588405397E1,-1.700000092E-2,0.000000000E0,1.220000014E-1,1.231787334E-1
1.588906874E1,8.999999613E-3,-4.100000113E-2,6.800000370E-2,7.991245578E-2
1.589408351E1,3.599999845E-2,-5.499999970E-2,-1.490000039E-1,1.628557676E-1
1.589909828E1,2.099999972E-2,-2.600000054E-2,-2.579999864E-1,2.601557092E-1
1.590411304E1,7.000000216E-3,1.400000043E-2,-3.260000050E-1,3.263755556E-1
1.590912788E1,-1.899999939E-2,6.899999827E-2,-1.490000039E-1,1.652967057E-1
1.591414288E1,-4.999999888E-3,5.499999970E-2,2.039999962E-1,2.113433188E-1
1.591915765E1,3.200000152E-2,2.600000054E-2,2.860000134E-1,2.889567576E-1
1.592417241E1,-8.000000380E-3,-1.400000043E-2,1.089999974E-1,1.101862035E-1
1.592918718E1,-8.000000380E-3,-4.100000113E-2,-2.720000148E-1,2.751890407E-1
1.593420196E1,-8.000000380E-3,-4.100000113E-2,-4.900000095E-1,4.917773983E-1
1.593921673E1,-7.000000216E-3,0.000000000E0,-2.169999927E-1,2.171128666E-1
1.594423158E1,5.999999866E-2,3.900000080E-2,8.200000226E-2,1.088347384E-1
1.594924635E1,3.200000152E-2,5.299999937E-2,1.360000074E-1,1.494289197E-1
1.595426112E1,1.899999939E-2,2.600000054E-2,-1.490000039E-1,1.524401561E-1
1.595927590E1,-3.200000152E-2,0.000000000E0,-4.760000110E-1,4.770744287E-1
1.596429090E1,-4.600000009E-2,-2.800000086E-2,-4.350000024E-1,4.383206613E-1
1.596930567E1,8.000000380E-3,-2.800000086E-2,-1.759999990E-1,1.783928242E-1
1.597432044E1,8.000000380E-3,-1.400000043E-2,-1.300000027E-2,2.071231578E-2
1.597933528E1,7.000000216E-3,0.000000000E0,5.400000140E-2,5.445181498E-2
1.598435004E1,-3.299999982E-2,2.600000054E-2,-3.999999911E-2,5.800861957E-2
1.598936481E1,-4.600000009E-2,3.999999911E-2,-6.700000167E-2,9.058145594E-2
1.599437958E1,-4.999999888E-3,1.200000010E-2,-6.700000167E-2,6.824954377E-2
1.599939455E1,7.000000216E-3,-1.300000027E-2,-2.310000062E-1,2.314713867E-1
1.600440932E1,1.999999955E-2,-3.999999911E-2,-3.529999852E-1,3.558215697E-1
1.600942409E1,6.000000052E-3,-1.300000027E-2,-3.810000122E-1,3.812689461E-1
1.601443892E1,-6.000000052E-3,2.700000070E-2,-1.899999976E-1,1.920026019E-1
1.601945369E1,-6.000000052E-3,3.799999878E-2,8.200000226E-2,9.057593654E-2
1.602446844E1,-4.699999839E-2,2.400000021E-2,1.220000014E-1,1.329247915E-1
1.602948321E1,-5.999999866E-2,-1.600000076E-2,-9.499999881E-2,1.134944917E-1
1.603449821E1,-3.299999982E-2,-2.999999933E-2,-4.210000038E-1,4.233556462E-1
1.603951295E1,-4.999999888E-3,-2.800000086E-2,-4.079999924E-1,4.089902124E-1
1.604452772E1,2.099999972E-2,0.000000000E0,-1.350000054E-1,1.366235757E-1
1.604954248E1,4.800000042E-2,2.600000054E-2,9.499999881E-2,1.095673302E-1
1.605455732E1,7.000000216E-3,1.300000027E-2,1.300000027E-2,1.967231600E-2
1.605957210E1,-4.300000146E-2,-2.600000054E-2,-3.260000050E-1,3.298499711E-1
1.606458686E1,-5.600000173E-2,-3.900000080E-2,-5.299999714E-1,5.343753081E-1
1.606960186E1,-1.499999966E-2,-3.900000080E-2,-4.760000110E-1,4.778305249E-1
1.607461663E1,3.799999878E-2,-3.900000080E-2,-3.400000036E-1,3.443326915E-1
1.607963143E1,2.199999988E-2,-2.400000021E-2,-2.310000062E-1,2.332830960E-1
1.608464620E1,-4.000000190E-3,-9.999999776E-3,-2.310000062E-1,2.312509521E-1
1.608966104E1,-4.000000190E-3,1.600000076E-2,-2.849999964E-1,2.854767906E-1
1.609467580E1,8.999999613E-3,1.700000092E-2,-2.720000148E-1,2.726793136E-1
1.609969057E1,3.299999982E-2,3.000000026E-3,-3.260000050E-1,3.276797266E-1
1.610470554E1,4.699999839E-2,-9.999999776E-3,-2.989999950E-1,3.028365844E-1
1.610972008E1,3.299999982E-2,-3.700000048E-2,-3.670000136E-1,3.703336469E-1
1.611473508E1,1.899999939E-2,-9.999999776E-3,-4.900000095E-1,4.904701921E-1
1.611974987E1,-1.899999939E-2,1.499999966E-2,-5.709999800E-1,5.715128845E-1
1.612476464E1,2.099999972E-2,2.800000086E-2,-4.760000110E-1,4.772850411E-1
1.612977949E1,1.999999955E-2,4.199999943E-2,-3.400000036E-1,3.431676010E-1
1.613479426E1,7.000000216E-3,4.199999943E-2,-3.260000050E-1,3.287689207E-1
1.613980903E1,-1.799999923E-2,1.400000043E-2,-4.760000110E-1,4.765459164E-1
1.614482378E1,-4.500000179E-2,-2.600000054E-2,-5.849999785E-1,5.873039886E-1
1.614983878E1,-4.000000190E-3,-2.600000054E-2,-5.170000196E-1,5.176688326E-1
1.615485355E1,2.199999988E-2,0.000000000E0,-3.670000136E-1,3.676588228E-1
1.615986833E1,7.000000216E-3,0.000000000E0,-2.440000027E-1,2.441003919E-1
1.616488318E1,7.000000216E-3,0.000000000E0,-3.400000036E-1,3.400720548E-1
1.616989795E1,-4.600000009E-2,0.000000000E0,-5.170000196E-1,5.190424070E-1
1.617491272E1,-4.600000009E-2,1.300000027E-2,-6.119999886E-1,6.138639801E-1
1.617992748E1,-2.999999933E-2,0.000000000E0,-6.389999986E-1,6.397038363E-1
1.618494248E1,-4.399999976E-2,-1.300000027E-2,-4.620000124E-1,4.642725616E-1
1.618995725E1,-3.000000026E-3,-1.300000027E-2,-3.939999938E-1,3.942258174E-1
1.619497202E1,-3.000000026E-3,1.300000027E-2,-3.400000036E-1,3.402616676E-1
1.619998687E1,-1.600000076E-2,3.700000048E-2,-3.529999852E-1,3.552942297E-1
1.620500164E1,3.799999878E-2,-3.000000026E-3,-3.529999852E-1,3.550520940E-1
1.621001640E1,1.099999994E-2,-1.600000076E-2,-3.810000122E-1,3.814944420E-1
1.621503117E1,2.400000021E-2,-2.999999933E-2,-4.760000110E-1,4.775479143E-1
1.622004615E1,9.999999776E-3,-4.100000113E-2,-5.440000296E-1,5.456345226E-1
1.622506092E1,-3.000000026E-3,0.000000000E0,-5.030000210E-1,5.030089672E-1
1.623007569E1,3.700000048E-2,3.999999911E-2,-3.810000122E-1,3.848766156E-1
1.623509048E1,5.099999905E-2,2.700000070E-2,-4.079999924E-1,4.120606675E-1
1.624010532E1,-3.000000026E-3,-1.200000010E-2,-4.490000010E-1,4.491703473E-1
1.624512012E1,-2.999999933E-2,-1.200000010E-2,-5.299999714E-1,5.309839636E-1
1.625013489E1,-3.000000026E-3,-2.600000054E-2,-4.210000038E-1,4.218127585E-1
1.625514989E1,6.400000304E-2,-2.600000054E-2,-3.529999852E-1,3.596956908E-1
1.626016466E1,7.199999690E-2,0.000000000E0,-3.810000122E-1,3.877434833E-1
1.626517943E1,1.700000092E-2,2.800000086E-2,-4.350000024E-1,4.362315923E-1
1.627019427E1,4.000000190E-3,2.800000086E-2,-4.620000124E-1,4.628650035E-1
1.627520903E1,-2.199999988E-2,4.100000113E-2,-4.350000024E-1,4.374814306E-1
1.628022380E1,1.600000076E-2,1.300000027E-2,-3.939999938E-1,3.945389653E-1
1.628523855E1,4.300000146E-2,-2.700000070E-2,-4.620000124E-1,4.647816817E-1
1.629025355E1,1.600000076E-2,-4.100000113E-2,-5.979999900E-1,5.996173681E-1
1.629526832E1,-1.099999994E-2,-1.400000043E-2,-6.940000057E-1,6.942283543E-1
1.630028308E1,-3.500000015E-2,2.400000021E-2,-6.119999886E-1,6.134696293E-1
1.630529787E1,-4.899999872E-2,6.499999762E-2,-4.079999924E-1,4.160408554E-1
1.631031264E1,4.999999888E-3,3.799999878E-2,-2.989999950E-1,3.014465075E-1
1.631532749E1,4.999999888E-3,-2.000000095E-3,-4.210000038E-1,4.210344442E-1
1.632034225E1,-8.000000380E-3,-3.999999911E-2,-6.389999986E-1,6.403007091E-1
1.632535725E1,-2.099999972E-2,-3.999999911E-2,-7.210000157E-1,7.224140244E-1
1.633037179E1,-8.000000380E-3,-2.600000054E-2,-6.669999957E-1,6.675544879E-1
1.633538679E1,-2.099999972E-2,1.400000043E-2,-4.620000124E-1,4.626888927E-1
1.634040158E1,-3.299999982E-2,1.300000027E-2,-4.350000024E-1,4.364435841E-1
1.634541642E1,-3.200000152E-2,2.600000054E-2,-5.170000196E-1,5.186415143E-1
1.635043119E1,-1.899999939E-2,0.000000000E0,-6.389999986E-1,6.392824088E-1
1.635544598E1,-3.200000152E-2,-1.400000043E-2,-8.029999733E-1,8.037592657E-1
1.636046074E1,-2.999999933E-2,-1.300000027E-2,-7.480000257E-1,7.487142569E-1
1.636547551E1,-1.600000076E-2,-2.600000054E-2,-5.989999771E-1,5.997774359E-1
1.637049051E1,-3.000000026E-3,0.000000000E0,-4.900000095E-1,4.900091931E-1
1.637550528E1,9.999999776E-3,0.000000000E0,-4.900000095E-1,4.901020397E-1
1.638052006E1,8.999999613E-3,1.200000010E-2,-5.989999771E-1,5.991877607E-1
1.638553490E1,8.999999613E-3,1.200000010E-2,-6.940000057E-1,6.941620905E-1
1.639054967E1,8.999999613E-3,-1.000000047E-3,-6.259999871E-1,6.260654789E-1
1.639556444E1,8.999999613E-3,-1.000000047E-3,-6.529999971E-1,6.530627813E-1
1.640057921E1,-4.000000190E-3,-1.000000047E-3,-8.029999733E-1,8.030105585E-1
1.640559421E1,-4.000000190E-3,1.200000010E-2,-9.120000005E-1,9.120877156E-1
1.641060898E1,2.300000004E-2,1.200000010E-2,-9.530000091E-1,9.533530392E-1
1.641562377E1,3.599999845E-2,-1.000000047E-3,-7.889999747E-1,7.898214735E-1
1.642063862E1,3.299999982E-2,-1.000000047E-3,-6.800000072E-1,6.808010060E-1
1.642565340E1,1.899999939E-2,-1.000000047E-3,-7.620000243E-1,7.622375201E-1
1.643066817E1,-7.000000216E-3,-1.000000047E-3,-8.980000019E-1,8.980278411E-1
1.643568294E1,-2.099999972E-2,-1.000000047E-3,-9.929999709E-1,9.932225039E-1
1.644069794E1,-1.999999955E-2,-1.400000043E-2,-9.660000205E-1,9.663084599E-1
1.644571272E1,-3.299999982E-2,-1.400000043E-2,-7.889999747E-1,7.898138769E-1
1.645072748E1,-6.000000052E-3,-1.300000027E-2,-6.529999971E-1,6.531569461E-1
1.645574235E1,-6.000000052E-3,-1.300000027E-2,-8.159999847E-1,8.161255878E-1
1.646075712E1,-1.899999939E-2,-2.500000037E-2,-9.660000205E-1,9.665102377E-1
1.646577189E1,-3.200000152E-2,1.000000047E-3,-1.143000007E0,1.143448300E0
1.647078666E1,-4.999999888E-3,-1.200000010E-2,-1.101999998E0,1.102076674E0
1.647580166E1,2.099999972E-2,1.000000047E-3,-1.006999969E0,1.007219409E0
1.648081643E1,1.899999939E-2,2.600000054E-2,-9.940000176E-1,9.945215106E-1
1.648583120E1,1.899999939E-2,3.900000080E-2,-9.800000191E-1,9.809597532E-1
1.649084603E1,-7.000000216E-3,3.900000080E-2,-9.250000119E-1,9.258482717E-1
1.649586080E1,-7.000000216E-3,-1.400000043E-2,-8.980000019E-1,8.981364058E-1
1.650087555E1,-1.999999955E-2,-2.600000054E-2,-9.530000091E-1,9.535643750E-1
1.650589032E1,-1.999999955E-2,-3.999999911E-2,-9.390000105E-1,9.400643699E-1
1.651090531E1,1.999999955E-2,-2.600000054E-2,-9.660000205E-1,9.665567959E-1
1.651592010E1,-6.000000052E-3,0.000000000E0,-9.530000091E-1,9.530188966E-1
1.652093487E1,1.799999923E-2,2.500000037E-2,-8.709999919E-1,8.715445978E-1
1.652594964E1,4.999999888E-3,1.099999994E-2,-8.569999933E-1,8.570851700E-1
1.653096441E1,-8.000000380E-3,3.900000080E-2,-8.980000019E-1,8.988820854E-1
1.653597926E1,-8.000000380E-3,1.099999994E-2,-9.530000091E-1,9.530970660E-1
1.654099401E1,4.000000190E-3,-2.700000070E-2,-9.660000205E-1,9.663855543E-1
1.654600878E1,4.000000190E-3,-3.999999911E-2,-9.800000191E-1,9.808241623E-1
1.655102355E1,4.000000190E-3,-3.999999911E-2,-9.120000005E-1,9.128855354E-1
1.655603854E1,4.000000190E-3,-2.600000054E-2,-7.889999747E-1,7.894383827E-1
1.656105331E1,-8.000000380E-3,1.200000010E-2,-6.940000057E-1,6.941498455E-1
1.656606807E1,-8.000000380E-3,1.200000010E-2,-6.940000057E-1,6.941498455E-1
1.657108292E1,-2.199999988E-2,-2.800000086E-2,-8.029999733E-1,8.037891248E-1
1.657609769E1,-3.599999845E-2,-4.199999943E-2,-9.250000119E-1,9.266525896E-1
1.658111247E1,-3.299999982E-2,-3.900000080E-2,-9.940000176E-1,9.953120290E-1
1.658612724E1,-6.000000052E-3,-1.099999994E-2,-1.034000039E0,1.034075955E0
1.659114223E1,-1.899999939E-2,4.199999943E-2,-8.569999933E-1,8.582388878E-1
1.659615700E1,7.000000216E-3,7.000000030E-2,-6.940000057E-1,6.975564551E-1
1.660117177E1,4.399999976E-2,1.400000043E-2,-6.529999971E-1,6.546304272E-1
1.660618663E1,2.999999933E-2,-2.600000054E-2,-8.849999905E-1,8.858899385E-1
1.661120140E1,-9.999999776E-3,-3.999999911E-2,-1.129999995E0,1.130751957E0
1.661621617E1,-9.999999776E-3,-3.999999911E-2,-1.156999946E0,1.157734371E0
1.662123094E1,2.000000095E-3,-2.500000037E-2,-1.034000039E0,1.034304153E0
1.662624593E1,2.000000095E-3,1.499999966E-2,-8.299999833E-1,8.301379237E-1
1.663126070E1,2.000000095E-3,2.000000095E-3,-6.389999986E-1,6.390062583E-1
1.663627547E1,-2.400000021E-2,2.000000095E-3,-7.350000143E-1,7.353944663E-1
1.664129030E1,-2.300000004E-2,-9.999999776E-3,-9.390000105E-1,9.393348816E-1
1.664630507E1,-2.300000004E-2,-5.099999905E-2,-1.075000048E0,1.076454877E0
1.665131984E1,-8.999999613E-3,-3.700000048E-2,-1.047999978E0,1.048691544E0
1.665633459E1,-8.999999613E-3,2.000000095E-3,-9.530000091E-1,9.530446040E-1
1.666134958E1,3.000000026E-3,2.700000070E-2,-7.350000143E-1,7.355018838E-1
1.666636436E1,-9.999999776E-3,2.700000070E-2,-6.529999971E-1,6.536344516E-1
1.667137913E1,-2.300000004E-2,1.400000043E-2,-7.620000243E-1,7.624755977E-1
1.667639397E1,-3.700000048E-2,-2.600000054E-2,-9.800000191E-1,9.810428316E-1
1.668140874E1,-4.699999839E-2,-3.700000048E-2,-1.143000007E0,1.144564116E0
1.668642351E1,-3.299999982E-2,-3.700000048E-2,-1.062000036E0,1.063156657E0
1.669143828E1,-6.000000052E-3,-3.700000048E-2,-8.569999933E-1,8.578193216E-1
