"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
6.062286097E0,-1.672436111E-2,-8.626818657E-3,8.890247345E-2,9.087230623E-2
6.067278545E0,2.403751248E-3,1.284879446E-2,1.142940521E-1,1.150391233E-1
6.072270941E0,-4.758452997E-3,-1.574081182E-2,1.062173843E-1,1.074827836E-1
6.077264587E0,4.767785314E-3,-1.568835974E-2,9.344959259E-2,9.487719833E-2
6.082256983E0,2.376471646E-2,-5.980193615E-3,9.742736816E-2,1.004620154E-1
6.087249430E0,1.404557750E-2,-3.582179546E-3,1.393737793E-1,1.401255174E-1
6.092241826E0,4.359494895E-3,-1.065504551E-2,1.857242584E-1,1.860807227E-1
6.097234274E0,-1.237588003E-2,-5.791187286E-3,2.126846313E-1,2.131230928E-1
6.102226670E0,-1.224036794E-2,1.304984093E-3,2.037811279E-1,2.041525843E-1
6.107213180E0,4.621935077E-3,1.076900959E-2,2.163343430E-1,2.166515216E-1
6.112205576E0,-3.255205229E-5,-2.028149366E-2,1.741428375E-1,1.753199016E-1
6.117198024E0,-1.181943528E-2,3.564119339E-3,1.441812515E-1,1.447087948E-1
6.122190420E0,9.591937065E-3,1.058226824E-2,1.714801788E-1,1.720739416E-1
6.127182868E0,4.037501663E-2,-1.513779163E-3,2.721910477E-1,2.751733997E-1
6.132175316E0,4.389893264E-3,-1.340633631E-2,3.031787872E-1,3.035068007E-1
6.137171618E0,-3.619347699E-4,-3.454756737E-2,2.864074707E-1,2.884838032E-1
6.142164014E0,-2.750765998E-4,-9.781122208E-4,2.555160522E-1,2.555180724E-1
6.147156462E0,2.193388762E-3,1.573419571E-2,2.082557678E-1,2.088608166E-1
6.152148858E0,-9.618702345E-3,-3.425914049E-2,1.851434708E-1,1.885319944E-1
6.157141305E0,1.430071797E-2,-2.687442303E-2,1.930999756E-1,1.954848990E-1
6.162133701E0,4.039636254E-2,-1.712429523E-2,2.318773270E-1,2.359919540E-1
6.167121514E0,-3.982093185E-4,-1.706039906E-2,3.083314896E-1,3.088033731E-1
6.172113910E0,-2.792834537E-3,-1.699715853E-2,3.223848343E-1,3.228446758E-1
6.177106358E0,-1.461477671E-2,-4.953801632E-3,2.769412994E-1,2.773708982E-1
6.182098753E0,-7.385399193E-3,-1.909023523E-2,2.627601624E-1,2.635562257E-1
6.187091201E0,-3.584933653E-2,-2.370965481E-2,1.655473709E-1,1.710358286E-1
6.192083597E0,-2.364380285E-2,-1.166182756E-2,1.831703186E-1,1.850578106E-1
6.197055993E0,1.691164635E-2,-2.038478851E-3,2.339076996E-1,2.345271223E-1
6.202048389E0,1.744562760E-4,-6.851613522E-3,2.652111053E-1,2.652996522E-1
6.207040837E0,-2.218186390E-3,2.577006817E-3,2.677440643E-1,2.677656537E-1
6.212033233E0,1.688528806E-2,1.683288813E-2,2.845191956E-1,2.855164299E-1
6.217025680E0,-1.405330934E-2,-2.836692333E-2,2.393932343E-1,2.414773249E-1
6.222018128E0,-2.118504979E-2,-1.380157471E-2,2.231502533E-1,2.245781052E-1
6.227032868E0,-2.023355570E-3,-8.963108063E-3,1.880311966E-1,1.882555767E-1
6.232025264E0,-2.335718647E-2,-1.841801405E-2,2.458505630E-1,2.476434549E-1
6.237017712E0,-3.035984188E-2,-6.465971470E-3,2.865562439E-1,2.882325618E-1
6.242010108E0,-6.422177423E-3,-6.439566612E-3,3.197994232E-1,3.199287162E-1
6.247002555E0,8.387668058E-4,8.165240288E-4,3.028860092E-1,3.028882712E-1
6.251994951E0,-1.576781087E-2,-1.114720106E-2,2.789773941E-1,2.796449005E-1
6.256989847E0,3.397084074E-3,3.171384335E-3,2.742748260E-1,2.743141959E-1
6.261982243E0,-2.516016923E-2,-1.826238632E-2,2.838649750E-1,2.855623800E-1
6.266974691E0,1.161308959E-3,-1.457273960E-3,3.313875198E-1,3.313927588E-1
6.271967087E0,1.135919709E-3,-2.047705650E-2,3.428783417E-1,3.434911314E-1
6.276959535E0,2.017015964E-2,-1.801019907E-2,3.661470413E-1,3.671441930E-1
6.281951930E0,3.191238269E-2,8.243262768E-3,3.535919189E-1,3.551247622E-1
6.286944430E0,-1.103223581E-2,1.072168350E-3,3.340187073E-1,3.342025682E-1
6.291936826E0,-8.528728038E-3,1.053768396E-2,3.407354355E-1,3.410050131E-1
6.296929274E0,-1.298397779E-3,8.683800697E-4,3.378915787E-1,3.378951892E-1
6.301921670E0,3.496150719E-3,-3.917574883E-3,3.422012329E-1,3.422415145E-1
6.306914118E0,-1.317750476E-2,-6.288111210E-3,3.844823837E-1,3.847595228E-1
6.311906514E0,-3.584703896E-3,-1.576542854E-2,4.050321579E-1,4.053547185E-1
6.316899587E0,8.355543017E-3,-1.085877419E-2,3.684015274E-1,3.686562267E-1
6.321892035E0,-1.183543354E-3,-6.044864655E-3,3.320722580E-1,3.321293810E-1
6.326884430E0,1.068822294E-2,1.768130064E-2,3.316736221E-1,3.323165029E-1
6.331876878E0,-8.365642279E-3,1.518255472E-2,3.479156494E-1,3.483472306E-1
6.336869274E0,-1.053492073E-2,-1.600325108E-3,2.998800278E-1,3.000692864E-1
6.341861670E0,8.486039937E-3,8.127689362E-4,3.045091629E-1,3.046284684E-1
6.346849378E0,1.789489016E-2,6.745457649E-4,3.732290268E-1,3.736583848E-1
6.351841774E0,-1.333103981E-3,3.068685532E-3,3.653707504E-1,3.653860688E-1
6.356834222E0,-3.664780874E-3,-8.758306503E-3,3.433265686E-1,3.434578158E-1
6.361826618E0,-1.537179574E-2,-3.961980343E-3,3.594684601E-1,3.598187922E-1
6.366819066E0,6.220914889E-3,-6.280243397E-3,3.327188492E-1,3.328362568E-1
6.371811462E0,8.573992178E-3,-6.203591824E-3,3.133192062E-1,3.134978834E-1
6.376805055E0,-1.516799442E-2,-3.804087639E-3,3.107061386E-1,3.110994113E-1
6.381797503E0,-5.503252614E-3,5.701959133E-3,3.366212845E-1,3.367145487E-1
6.386789951E0,2.065426111E-2,1.512885094E-2,3.480682373E-1,3.490085650E-1
6.391782451E0,1.458574086E-3,-1.653671265E-3,3.903007507E-1,3.903069793E-1
6.396774899E0,1.482636202E-3,-8.638083935E-3,3.728036880E-1,3.729066968E-1
6.401767347E0,-1.512565091E-2,-3.738522530E-3,3.459463120E-1,3.462970006E-1
6.406762243E0,-3.092459403E-3,1.015961170E-3,3.240575790E-1,3.240739268E-1
6.411754691E0,-1.258813404E-2,-1.500129700E-3,3.712348938E-1,3.714512860E-1
6.416747139E0,-5.528996699E-3,8.038818836E-3,3.610172272E-1,3.611490423E-1
6.421739587E0,1.830532029E-2,-1.610279083E-3,3.841342926E-1,3.845735723E-1
6.426732087E0,-7.893070579E-3,7.773101330E-3,3.833007812E-1,3.834608332E-1
6.431724535E0,-2.209984511E-2,1.485931873E-2,4.109907150E-1,4.118526075E-1
6.436715889E0,-2.436615340E-2,1.238441467E-2,4.241962433E-1,4.250759179E-1
6.441708337E0,6.654088851E-3,-2.570307255E-2,4.254140854E-1,4.262417963E-1
6.446700785E0,6.687213201E-3,-6.512522697E-3,4.147405624E-1,4.148455928E-1
6.451693285E0,6.661017425E-3,-4.058301449E-3,3.827791214E-1,3.828585832E-1
6.456685733E0,8.850293234E-3,6.988048553E-4,3.534564972E-1,3.535679729E-1
6.461678180E0,1.831163652E-2,-2.309036255E-2,3.956441879E-1,3.967402227E-1
6.466676253E0,-1.268655434E-2,-1.579928398E-2,3.970966339E-1,3.976132577E-1
6.471668701E0,1.656406093E-3,2.938723564E-2,4.246635437E-1,4.256823683E-1
6.476661149E0,-5.608140491E-3,-2.319973707E-2,5.185155869E-1,5.190646326E-1
6.481653597E0,1.094317064E-2,-2.789014578E-2,6.519680023E-1,6.526560268E-1
6.486646097E0,6.133909337E-3,-2.546733618E-2,6.298942566E-1,6.304387239E-1
6.491638545E0,8.652096614E-3,3.178220987E-2,4.084730148E-1,4.097989403E-1
6.496624118E0,-1.028652862E-2,-1.558482647E-3,2.459201813E-1,2.461401574E-1
6.501616566E0,1.595974527E-2,-6.333744526E-2,3.531436920E-1,3.591334190E-1
6.506609014E0,-2.737231553E-2,-6.087183952E-3,6.803817749E-1,6.809593652E-1
6.511601514E0,1.749882661E-2,1.748079062E-2,9.478826523E-1,9.482053098E-1
6.516593962E0,3.411998600E-2,1.508927345E-2,7.048139572E-1,7.058006616E-1
6.521586410E0,5.888272543E-3,-2.053976059E-2,3.259897232E-1,3.266892302E-1
6.526583389E0,-1.544802822E-2,-5.127871037E-2,3.185195923E-1,3.229905237E-1
6.531575889E0,1.992928796E-2,-3.198039532E-2,6.127986908E-1,6.139561529E-1
6.536568285E0,3.119677305E-2,1.101773977E-2,7.929830551E-1,7.936729521E-1
6.541560785E0,2.383995056E-2,-1.285749674E-2,7.174825668E-1,7.179936575E-1
6.546553233E0,-2.826424502E-2,1.580178738E-3,5.143384933E-1,5.151169287E-1
6.551545680E0,-2.566932142E-2,-3.212213516E-3,4.292821884E-1,4.300609604E-1
6.556533389E0,2.678687684E-2,-1.023477316E-2,4.162073135E-1,4.171939779E-1
6.561525837E0,5.322590005E-3,-3.050982952E-3,3.842306137E-1,3.842795896E-1
6.566518285E0,5.255261902E-3,-1.266139746E-2,4.024000168E-1,4.026334590E-1
6.571510785E0,9.992377833E-3,-2.699571848E-2,4.964313507E-1,4.972652234E-1
6.576503233E0,-2.585261874E-2,-7.207989693E-4,6.466989517E-1,6.472158926E-1
6.581495680E0,-1.383536030E-2,-7.869660854E-3,6.246795654E-1,6.248823155E-1
6.586487295E0,-1.114919968E-2,-2.915924788E-2,5.173282623E-1,5.182693290E-1
6.591479743E0,-1.334561873E-2,1.937568188E-3,5.130157471E-1,5.131929622E-1
6.596472191E0,-1.314815972E-2,3.045254946E-2,5.491266251E-1,5.501275145E-1
6.601464691E0,2.009336278E-2,1.839882135E-2,6.015672684E-1,6.021838907E-1
6.606457139E0,1.029813476E-2,-1.498723030E-2,6.511936188E-1,6.514474636E-1
6.611449587E0,2.196430042E-2,-3.384190798E-2,7.241621017E-1,7.252850852E-1
6.616438858E0,1.464178972E-2,-2.408599854E-2,7.490072250E-1,7.495374177E-1
6.621431305E0,1.207826845E-2,-2.586901188E-3,7.190036774E-1,7.191097724E-1
6.626423753E0,1.195790991E-2,-9.560942650E-3,7.130203247E-1,7.131846792E-1
6.631416253E0,7.197168190E-3,-2.597892284E-2,6.453237534E-1,6.458865615E-1
6.636408701E0,2.137409337E-2,-2.573764324E-2,6.684541702E-1,6.692908604E-1
6.641401149E0,1.394662168E-2,-2.787387371E-2,7.602834702E-1,7.609220828E-1
6.646393858E0,3.044281527E-2,-3.009885550E-2,8.228330612E-1,8.239459647E-1
6.651386305E0,3.988579847E-3,-1.567655802E-2,7.969655991E-1,7.971297443E-1
6.656378753E0,8.739943616E-3,-3.643333912E-3,6.477937698E-1,6.478629706E-1
6.661371201E0,-1.014362834E-2,-2.739673853E-2,5.473718643E-1,5.481509211E-1
6.666363701E0,-2.913656645E-2,-2.957242727E-2,5.689401627E-1,5.704527821E-1
6.671356149E0,-5.215005018E-3,1.102972031E-2,5.784502029E-1,5.785788523E-1
6.676348076E0,2.038646489E-3,-2.467030287E-2,5.807590485E-1,5.812863772E-1
6.681340524E0,-9.768985212E-3,-5.057066679E-2,5.949258804E-1,5.971512611E-1
6.686332972E0,-2.553237136E-4,-3.349560499E-2,6.327295303E-1,6.336155611E-1
6.691325472E0,1.398017257E-2,-2.126026154E-2,6.393384933E-1,6.398446319E-1
6.696317920E0,-9.740744717E-3,-9.180486202E-3,5.152359009E-1,5.154097370E-1
6.701310368E0,-1.189092919E-2,2.905726433E-3,4.278068542E-1,4.279819412E-1
6.706307243E0,-1.656281576E-2,-2.797544003E-2,4.171171188E-1,4.183821733E-1
6.711299691E0,-6.945954636E-3,-3.954136372E-2,4.991655350E-1,5.007773927E-1
6.716292139E0,1.209975407E-2,-5.875766277E-3,5.472726822E-1,5.474379575E-1
6.721284639E0,3.341248259E-2,-1.530385017E-2,5.308361053E-1,5.321067304E-1
6.726277087E0,-2.465283265E-3,-1.515126228E-2,4.741525650E-1,4.744009836E-1
6.731269587E0,1.653620973E-2,1.682519913E-3,4.226951599E-1,4.230218379E-1
6.736263805E0,2.113296837E-2,-1.023787260E-2,4.357995987E-1,4.364317892E-1
6.741256253E0,9.059231728E-3,-2.443438768E-2,4.297904968E-1,4.305798186E-1
6.746248701E0,3.276946768E-2,-9.952425957E-3,4.879751205E-1,4.891754359E-1
6.751241201E0,1.357963588E-2,4.355072975E-3,5.171642303E-1,5.173608164E-1
6.756233649E0,-3.232606221E-3,1.616775990E-2,5.342321396E-1,5.344865061E-1
6.761226097E0,2.528423071E-2,-1.736080647E-2,5.250215530E-1,5.259166484E-1
6.766214795E0,1.798414811E-2,6.564438343E-3,4.992685318E-1,4.996354554E-1
6.771207243E0,5.882749334E-3,4.105508327E-3,4.689750671E-1,4.690299303E-1
6.776199691E0,-3.735444276E-3,-3.639549017E-2,4.413061142E-1,4.428201347E-1
6.781192191E0,-2.995958552E-2,-1.468718052E-2,4.423809052E-1,4.436374142E-1
6.786184639E0,1.767642424E-2,-2.884674072E-2,5.503435135E-1,5.513824202E-1
6.791177087E0,1.507962216E-2,2.246916294E-3,6.122703552E-1,6.124601469E-1
6.796145003E0,-2.539643459E-2,4.682540894E-3,5.762910843E-1,5.768694124E-1
6.801137451E0,-1.321920007E-2,-1.185208559E-2,5.026063919E-1,5.029198787E-1
6.806129899E0,1.316724997E-2,1.496076584E-4,4.105253220E-1,4.107364591E-1
6.811122399E0,1.783911884E-2,-1.170408726E-2,4.474906921E-1,4.479990395E-1
6.816114847E0,-8.460532874E-3,-2.821010351E-2,4.627676010E-1,4.637038312E-1
6.821107295E0,8.222080767E-3,1.232624054E-2,5.040407181E-1,5.042584499E-1
6.826127087E0,8.191186935E-3,-2.111732960E-2,5.164632797E-1,5.169597242E-1
6.831119535E0,1.048865542E-2,-1.854056120E-2,4.717769623E-1,4.722576272E-1
6.836111983E0,2.242464386E-2,-2.068215609E-2,4.203395844E-1,4.214451120E-1
6.841104483E0,-1.325983927E-2,-1.346617937E-2,4.025783539E-1,4.030217021E-1
6.846096930E0,-2.737540007E-2,-2.050936222E-2,3.422088623E-1,3.439141636E-1
6.851089378E0,-2.949219942E-2,-1.567047834E-2,3.821115494E-1,3.835682337E-1
6.856078597E0,-8.108380716E-4,-1.319324970E-2,4.383134842E-1,4.385127475E-1
6.861071045E0,2.767534554E-2,-1.062822342E-2,4.560461044E-1,4.570086796E-1
6.866063493E0,1.327293366E-2,6.114482880E-3,4.308671951E-1,4.311149470E-1
6.871055941E0,1.420365646E-3,-1.772075891E-2,3.702621460E-1,3.706886827E-1
6.876048441E0,3.872439498E-3,-3.180098534E-2,3.101654053E-1,3.118154536E-1
6.881040889E0,-8.057694882E-3,-2.189987898E-2,3.384714127E-1,3.392748566E-1
6.886012920E0,-1.276172046E-2,-2.174615860E-2,3.071432114E-1,3.081764255E-1
6.891005368E0,-6.823602598E-4,-2.391517162E-2,2.570743561E-1,2.581852544E-1
6.895997816E0,4.166305065E-3,-7.116138935E-3,2.858133316E-1,2.859322613E-1
6.900990316E0,3.023885749E-2,1.429402828E-2,2.858057022E-1,2.877561592E-1
6.905982764E0,1.803462766E-2,2.268254757E-3,3.024253845E-1,3.029711306E-1
6.910975212E0,1.079876721E-2,-7.281780243E-3,3.402881622E-1,3.405373270E-1
6.915979170E0,-1.776342839E-2,2.197504044E-3,3.421983719E-1,3.426661555E-1
6.920971618E0,-1.985141635E-2,6.901323795E-3,2.870826721E-1,2.878509469E-1
6.925964066E0,8.963458240E-3,2.063751221E-3,2.419281006E-1,2.421028883E-1
6.930956514E0,-7.651396096E-3,-5.018985271E-2,2.565422058E-1,2.615176257E-1
6.935949014E0,-7.607869804E-3,-1.422202587E-2,2.401456833E-1,2.406867153E-1
6.940941462E0,-5.192615092E-3,9.568452835E-3,3.070297241E-1,3.072226717E-1
6.945921774E0,-2.649505623E-2,1.658636332E-2,3.686094284E-1,3.699324346E-1
6.950914222E0,-2.391553856E-2,-4.906237125E-3,2.990236282E-1,3.000185901E-1
6.955906670E0,-1.886957511E-2,4.662215710E-3,2.799053192E-1,2.805793735E-1
6.960899170E0,2.165154368E-2,-5.009752512E-2,2.656898499E-1,2.712372535E-1
6.965891618E0,1.664526388E-2,-1.418507099E-2,3.109779358E-1,3.117459825E-1
6.970884066E0,-1.970047597E-4,4.853904247E-3,3.131322861E-1,3.131699663E-1
6.975901722E0,-4.912010394E-3,3.314018250E-5,3.081455231E-1,3.081846725E-1
6.980894170E0,-1.671105810E-2,-1.894599199E-2,3.008279800E-1,3.018868723E-1
6.985886618E0,4.903758876E-3,-1.649624109E-2,2.864379883E-1,2.869545155E-1
6.990879066E0,-2.360583283E-2,1.692414284E-2,2.864284515E-1,2.878974119E-1
6.995871566E0,1.210479625E-2,1.680850983E-2,2.317819595E-1,2.327056700E-1
7.000864014E0,1.204165630E-2,-1.656359434E-2,2.441053391E-1,2.449627945E-1
7.005835941E0,-1.183429267E-2,-9.273588657E-3,2.824573517E-1,2.828572174E-1
7.010828389E0,-9.216587991E-3,-9.116172791E-3,2.824840546E-1,2.827813487E-1
7.015820837E0,-6.617220119E-3,4.873871803E-4,2.777566910E-1,2.778359310E-1
7.020813337E0,-1.722034533E-3,5.205273628E-3,2.659378052E-1,2.659943167E-1
7.025805785E0,-1.128482260E-2,-1.624703407E-2,2.708463669E-1,2.715677959E-1
7.030798233E0,-8.842471987E-3,-1.887619495E-3,2.994689941E-1,2.996054587E-1
7.035800576E0,2.452315018E-2,-6.597340107E-3,2.803468704E-1,2.814947203E-1
7.040793024E0,1.716838405E-2,-2.077007294E-2,2.209997177E-1,2.226365302E-1
7.045785472E0,-1.149803866E-2,-1.825064421E-2,1.312608719E-1,1.330214546E-1
7.050777972E0,-8.889796212E-3,-2.276939154E-2,1.325473785E-1,1.347823476E-1
7.055770420E0,1.253342070E-2,-5.870521069E-3,1.361989975E-1,1.369003892E-1
7.060762868E0,-2.085235342E-2,-9.902715683E-4,2.419681549E-1,2.428670197E-1
7.065716722E0,-4.015712067E-3,-3.277838230E-3,2.399568558E-1,2.400128388E-1
7.070709170E0,7.981114089E-3,1.340377331E-2,2.403345108E-1,2.408402716E-1
7.075701618E0,2.711755782E-2,1.817822456E-2,1.837024689E-1,1.865808320E-1
7.080694118E0,8.034646511E-3,1.098042727E-2,1.346654892E-1,1.353510964E-1
7.085686566E0,2.469251864E-2,-3.665113449E-2,6.940078735E-2,8.227694344E-2
7.090679014E0,1.734321192E-2,-3.151428699E-2,1.210889816E-1,1.263189564E-1
7.095716045E0,1.480259094E-2,-1.454180479E-2,2.293596268E-1,2.302963725E-1
7.100708493E0,1.222853176E-2,-8.708238602E-5,2.464570999E-1,2.467603021E-1
7.105700941E0,5.147484131E-3,-1.199328899E-2,2.348995209E-1,2.352618126E-1
7.110693441E0,7.627622690E-3,-1.667362452E-2,1.474199295E-1,1.485558010E-1
7.115685889E0,-1.790577546E-3,-4.631459713E-3,1.176872253E-1,1.177919335E-1
7.120678337E0,5.334022455E-3,1.206147671E-2,1.333370209E-1,1.339876567E-1
7.125640472E0,-1.857310999E-3,2.380961180E-2,1.821098328E-1,1.836691003E-1
7.130632920E0,-4.292603582E-3,-2.282857895E-4,2.518529892E-1,2.518896717E-1
7.135625368E0,3.373481706E-2,4.007363319E-2,2.901325226E-1,2.948233617E-1
7.140617868E0,2.880228311E-2,2.788758278E-2,2.520837784E-1,2.552518758E-1
7.145610316E0,2.384909429E-2,3.475248814E-2,1.810903549E-1,1.859307166E-1
7.150602764E0,1.893717982E-2,2.968245745E-2,1.059379578E-1,1.116356393E-1
7.155625368E0,-1.902638469E-4,8.991956711E-4,8.842468262E-2,8.842945917E-2
7.160617816E0,-7.390605286E-3,-3.888607025E-3,1.993370056E-1,1.995118646E-1
7.165610264E0,3.546512127E-2,1.274323463E-2,2.594375610E-1,2.621602810E-1
7.170602764E0,-4.290118814E-4,7.911682129E-3,2.810335159E-1,2.811451864E-1
7.175595212E0,-2.652876452E-2,3.120303154E-3,1.860475540E-1,1.879553245E-1
7.180587660E0,-2.615990862E-2,-4.061579704E-3,4.908943176E-2,5.577283891E-2
7.185580889E0,-2.585248277E-2,-1.598966122E-2,-5.962371826E-3,3.097692704E-2
7.190573337E0,5.173012149E-3,-3.499996662E-2,9.860229492E-2,1.047576741E-1
7.195565785E0,4.944653716E-3,-6.286084652E-3,3.377037048E-1,3.377983966E-1
7.200558233E0,4.821149632E-3,1.760226488E-2,3.467712402E-1,3.472511717E-1
7.205550733E0,-2.115398832E-2,3.282964230E-3,1.514682770E-1,1.529735533E-1
7.210543180E0,-3.260444477E-2,-1.091694832E-2,-2.082824707E-2,4.020006785E-2
7.215533493E0,-1.804502495E-2,1.132309437E-3,-6.103324890E-2,6.365502746E-2
7.220525941E0,-1.332893968E-2,-3.459441662E-2,1.247615814E-1,1.301533192E-1
7.225518389E0,8.028115146E-3,-5.883932114E-3,2.709999084E-1,2.711826353E-1
7.230510889E0,-3.940390423E-3,1.794618368E-2,2.853717804E-1,2.859626641E-1
7.235503337E0,-2.034024894E-2,1.075071096E-2,1.665964127E-1,1.681774902E-1
7.240495785E0,-3.902705759E-2,-2.014029026E-2,7.731819153E-2,8.892044341E-2
7.245492712E0,-2.684118785E-2,-2.707344294E-2,4.104232788E-2,5.601690241E-2
7.250485160E0,-1.719429903E-2,-1.737493277E-2,8.583450317E-2,8.924737611E-2
7.255477608E0,1.624104753E-2,-1.731449366E-2,1.991386414E-1,2.005486519E-1
7.260470108E0,3.266241401E-2,-1.007300615E-2,2.354860306E-1,2.379537126E-1
7.265462555E0,8.724433370E-3,-4.062056541E-4,2.572841644E-1,2.574323639E-1
7.270455003E0,-7.722299546E-3,-5.128145218E-3,1.411161423E-1,1.414202864E-1
7.275442712E0,-5.728626251E-2,-2.406406403E-2,1.641368866E-2,6.426666496E-2
7.280435160E0,-9.315164760E-3,-9.639680386E-3,7.091236115E-2,7.216826654E-2
7.285427608E0,3.819420561E-2,-1.428467035E-2,1.748466492E-1,1.795388534E-1
7.290420108E0,4.249637574E-2,1.431137323E-2,2.113962173E-1,2.160997873E-1
7.295412555E0,1.610097103E-2,2.340137959E-3,1.835060120E-1,1.842258775E-1
7.300405003E0,1.136391424E-2,-1.897841692E-2,5.845355988E-2,6.249910013E-2
7.305394587E0,1.599979773E-2,-1.161295176E-2,9.835433960E-2,1.003216342E-1
7.310387035E0,-1.509111375E-2,5.028128624E-3,1.854238510E-1,1.861048853E-1
7.315379483E0,-1.504095830E-2,2.407139540E-2,1.862592697E-1,1.884096018E-1
7.320371983E0,2.549965680E-2,-9.195744991E-3,1.087017059E-1,1.120305989E-1
7.325364430E0,1.349225827E-2,-3.284865618E-2,6.741428375E-2,7.619554383E-2
7.330356878E0,1.426511444E-3,-4.216152430E-2,1.357374191E-1,1.421417462E-1
7.335355108E0,3.686853126E-2,-1.333314180E-2,2.272510529E-1,2.306081141E-1
7.340347555E0,4.830474779E-2,1.531016827E-2,2.372369766E-1,2.425884024E-1
7.345340003E0,7.600903045E-3,2.951675653E-2,1.663742065E-1,1.691431029E-1
7.350332503E0,-9.001435712E-3,5.541205406E-3,8.422088623E-2,8.488161450E-2
7.355324951E0,-3.265063837E-2,1.264744997E-2,1.120281219E-1,1.173725789E-1
7.360317399E0,-8.709237911E-3,2.206999063E-2,1.871128082E-1,1.886110769E-1
7.365303024E0,1.272612065E-2,2.892816067E-2,2.211809158E-1,2.234273711E-1
7.370295472E0,2.691483684E-2,2.471566200E-3,1.599445343E-1,1.622121177E-1
7.375287920E0,1.252713334E-2,1.905035973E-2,1.324787140E-1,1.344263923E-1
7.380280420E0,-4.285210744E-3,3.073990345E-2,1.741333008E-1,1.768776728E-1
7.385272868E0,-1.139666699E-2,4.213035107E-3,9.903144836E-2,9.977405198E-2
7.390265316E0,7.902836427E-3,3.503048420E-2,4.594230652E-2,5.831196425E-2
7.395228441E0,-1.102313399E-2,2.051097155E-2,3.368377686E-2,4.094882489E-2
7.400220733E0,2.230568975E-2,-1.051616669E-2,5.478477478E-2,6.007915699E-2
7.405213024E0,1.729642414E-2,-1.526421309E-2,1.707239151E-1,1.722754123E-1
7.410205368E0,3.338824026E-4,6.213366985E-3,2.096834183E-1,2.097757214E-1
7.415197660E0,-4.388774280E-3,-3.425180912E-3,1.224098206E-1,1.225363512E-1
7.420189951E0,-2.796247602E-2,-1.287305355E-2,-1.401424408E-2,3.382328502E-2
7.425216149E0,-3.476558253E-2,1.576662064E-2,-4.002571106E-2,5.531084524E-2
7.430208493E0,-2.029498294E-2,-3.428053856E-2,6.720542908E-2,7.812561266E-2
7.435200785E0,1.775517687E-2,6.415069103E-3,2.068042755E-1,2.076641707E-1
7.440193128E0,1.990694739E-2,4.067122936E-3,1.266927719E-1,1.283116772E-1
7.445185420E0,7.839341648E-3,-1.505565643E-2,6.624221802E-2,6.838245035E-2
7.450177712E0,-1.362294890E-2,-3.153318167E-2,9.419918060E-2,1.002667039E-1
7.455170733E0,2.679888159E-2,-1.942217350E-2,1.670541763E-1,1.703012000E-1
7.460163024E0,5.230393726E-3,2.145349979E-3,1.585369110E-1,1.586376743E-1
7.465155264E0,-1.135547087E-2,-7.293581963E-3,9.783172607E-2,9.875823856E-2
7.470147660E0,-2.542411909E-2,3.328770399E-2,8.277225494E-2,9.276692976E-2
7.475139951E0,5.545522552E-3,4.259347916E-2,1.438512802E-1,1.501271065E-1
7.480132243E0,-1.351867430E-2,4.707068205E-2,1.830406189E-1,1.894789482E-1
7.485093753E0,5.629325751E-3,2.543407679E-2,1.720218658E-1,1.739830564E-1
7.490086045E0,-1.327661239E-2,1.110535860E-2,8.982849121E-2,9.148090106E-2
7.495078337E0,-3.518539947E-3,-1.752310991E-2,4.869365692E-2,5.187014294E-2
7.500070680E0,1.241256017E-3,-1.503098011E-2,1.029233932E-1,1.040225743E-1
7.505062972E0,1.302924380E-2,-1.968628168E-2,1.091899872E-1,1.117128649E-1
7.510055264E0,1.537930872E-2,-2.192729712E-2,9.164905548E-2,9.548234845E-2
7.515080055E0,3.190788999E-2,-1.221644878E-2,8.613681793E-2,9.266556247E-2
7.520072347E0,-1.636138652E-3,-2.639734745E-2,1.685609818E-1,1.706232735E-1
